loan_id,account_id,status,loan_date,loan_amount,duration,payments,gender,ownership_count,district_id,num_inhabitants,num_municipalities_with_inhabitants<499,num_municipalities_with_inhabitants_500-1999,num_municipalities_with_inhabitants_2000-9999,num_municipalities_with_inhabitants>10000,num_cities,ratio_urban_inhabitants,average_salary,unemployment_rate_95,unemployment_rate_96,num_entrepreneurs_per_1000_inhabitants,num_crimes_95,num_crimes_96,date_max,date_min,date_age_days,operation_count,operation_count_a,operation_count_b,operation_count_c,operation_count_d,operation_count_e,operation_count_f,operation_mean_a,operation_mean_b,operation_mean_c,operation_mean_d,operation_mean_e,operation_mean_f,operation_std_a,operation_std_b,operation_std_c,operation_std_d,operation_std_e,operation_std_f,operation_cov_a,operation_cov_b,operation_cov_c,operation_cov_d,operation_cov_e,operation_cov_f,amount_mean,amount_min,amount_max,amount_std,amount_last,amount_cov,amount_abs_min,amount_range,balance_mean,balance_min,balance_max,balance_std,balance_last,balance_cov,balance_abs_min,balance_range,type_count_withdrawal,type_count_credit,type_mean_withdrawal,type_mean_credit,type_std_withdrawal,type_std_credit,type_cov_withdrawal,type_cov_credit,days_last_trans_loan,last_balance_per_loan,max_balance_per_loan,date_age_months,balance_per_month,transactions_per_month,owner_age_at_loan,account_months_at_loan
6178,5742,1,1995-12-16,232560,48,4845,F,1,74,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1995-12-14,1995-07-05,162,27,9,0,13,0,0,5,0.3333333333333333,0.0,0.48148148148148145,0.0,0.0,0.18518518518518517,0.4714045207910317,0.0,0.49965694678637196,0.0,0.0,0.3884477215445007,0.23076923076923064,0.0,0.2592592592592594,0.0,0.0,0.15669515669515668,1527.540740740741,-37300.0,39741.0,19095.755186795977,-11564.0,364647866.1540456,100.0,77041.0,63188.63333333334,600.0,102665.9,26204.030675466118,41243.5,686651223.640769,600.0,102065.9,13,14,0.48148148148148145,0.5185185185185185,0.49965694678637196,0.4996569467863719,0.2592592592592594,0.25925925925925936,2,0.17734563123495012,0.44145983832129343,5.4,18901.09259259259,5.0,25,5.466666666666667
6185,5774,1,1995-11-28,31176,24,1299,M,1,1,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1995-11-17,1995-06-08,162,23,7,0,9,2,0,5,0.30434782608695654,0.0,0.391304347826087,0.08695652173913043,0.0,0.21739130434782608,0.4601306627938419,0.0,0.4880422678400793,0.2817713347133852,0.0,0.41247099915239727,0.22134387351778662,0.0,0.24901185770750991,0.08300395256916997,0.0,0.17786561264822132,2202.0478260869563,-16900.0,29418.0,12849.710191244483,-1600.0,165115051.99897233,14.6,46318.0,46304.15217391303,700.0,65769.6,15340.950971615734,50647.1,235344776.7135178,700.0,65069.600000000006,11,12,0.4782608695652174,0.5217391304347826,0.49952718665548074,0.49952718665548074,0.2608695652173913,0.2608695652173913,11,1.6245541442134974,2.109622786759046,5.4,12049.925925925927,4.259259259259259,27,5.766666666666667
6190,5794,1,1996-05-06,123600,60,2060,M,2,70,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,1996-04-30,1995-07-14,291,49,10,0,29,0,0,10,0.20408163265306123,0.0,0.5918367346938775,0.0,0.0,0.20408163265306123,0.403028931798602,0.0,0.49149365627723657,0.0,0.0,0.40302893179860205,0.16581632653061223,0.0,0.24659863945578225,0.0,0.0,0.16581632653061223,316.440816326531,-43300.0,47109.0,15765.439626956679,56.0,248549086.63121596,14.6,90409.0,39514.6775510204,300.0,105255.7,23277.873093332157,15520.2,541859375.7492771,300.0,104955.7,29,20,0.5918367346938775,0.40816326530612246,0.49149365627723657,0.49149365627723657,0.24659863945578225,0.24659863945578225,6,0.12556796116504854,0.8515833333333334,9.7,10820.175257731958,5.051546391752578,28,9.9
6202,5891,1,1994-04-18,65184,12,5432,M,1,3,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,1994-04-16,1993-01-25,446,82,1,15,52,0,0,14,0.012195121951219513,0.18292682926829268,0.6341463414634146,0.0,0.0,0.17073170731707318,0.10975609756097561,0.38660652400359413,0.48166872336906086,0.0,0.0,0.3762743565985735,0.01219512195121951,0.15130984643179765,0.23486901535682017,0.0,0.0,0.1433303221921108,829.2134146341464,-39900.0,48891.0,18176.255524503395,-7100.0,330376264.89204,14.6,88791.0,47426.549999999974,900.0,102410.3,18172.768250468802,67995.4,330249505.8852469,900.0,101510.3,52,30,0.6341463414634146,0.36585365853658536,0.48166872336906086,0.48166872336906086,0.23486901535682017,0.23486901535682017,2,1.0431302160039273,1.5710956676485028,14.866666666666667,6828.047085201793,5.5156950672645735,36,14.933333333333334
6210,5927,-1,1994-06-06,87216,48,1817,M,1,15,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,1994-05-31,1993-11-26,186,33,3,6,12,0,0,12,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.0,0.0,0.36363636363636365,0.28747978728803447,0.385694607919935,0.48104569292083466,0.0,0.0,0.48104569292083466,0.08522727272727272,0.15340909090909088,0.23863636363636365,0.0,0.0,0.23863636363636365,657.3060606060608,-12600.0,16356.0,6304.68589408601,126.8,39749064.22308712,14.6,28956.0,28362.24848484848,200.0,41410.0,8425.33267236824,21579.1,70986230.64007576,200.0,41210.0,12,21,0.36363636363636365,0.6363636363636364,0.48104569292083466,0.48104569292083466,0.23863636363636365,0.23863636363636365,6,0.24742134470739313,0.4747982021647404,6.2,6646.774193548387,5.32258064516129,30,6.4
6216,5952,1,1994-09-30,141240,24,5885,M,1,50,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,1994-09-22,1993-09-07,380,102,2,13,41,34,0,12,0.0196078431372549,0.12745098039215685,0.4019607843137255,0.3333333333333333,0.0,0.11764705882352941,0.13864838846795047,0.3334774774842147,0.49029410784509764,0.4714045207910317,0.0,0.3221897397089212,0.019413706076489994,0.11230828965249467,0.24276839448650755,0.22442244224422436,0.0,0.10483401281304595,449.7225490196078,-43500.0,52968.0,16080.692150131732,-4900.0,258588660.02730832,14.6,96468.0,57219.574509803846,1000.0,107784.1,19476.293991224597,45871.6,379326027.6326113,1000.0,106784.1,75,27,0.7352941176470589,0.2647058823529412,0.4411764705882354,0.4411764705882354,0.19656377402446137,0.19656377402446137,8,0.3247776833758142,0.7631273010478619,12.666666666666666,8430.323684210527,8.052631578947368,32,12.933333333333334
6223,5991,1,1994-11-03,61056,48,1272,F,1,57,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,1994-10-31,1993-11-21,344,64,12,0,29,12,0,11,0.1875,0.0,0.453125,0.1875,0.0,0.171875,0.3903123748998999,0.0,0.4977978850648122,0.3903123748998999,0.0,0.37727176461405115,0.15476190476190477,0.0,0.2517361111111111,0.15476190476190477,0.0,0.14459325396825395,523.8328125000003,-13500.0,24372.0,8838.6079033715,-14.6,78120989.66954117,14.6,37872.0,36039.05156249998,900.0,55816.0,9064.780338244962,33525.3,82170242.58063243,900.0,54916.0,41,23,0.640625,0.359375,0.47981726664950275,0.47981726664950275,0.23387896825396823,0.23387896825396823,3,0.549090998427673,0.9141771488469602,11.466666666666667,4789.186046511628,5.5813953488372094,37,11.566666666666666
6227,6030,1,1995-03-04,28248,24,1177,F,1,47,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,1995-02-28,1993-08-24,553,94,20,0,56,0,0,18,0.2127659574468085,0.0,0.5957446808510638,0.0,0.0,0.19148936170212766,0.40926349067385837,0.0,0.4907473444540763,0.0,0.0,0.3934732342320624,0.16929764355982607,0.0,0.24342255776710112,0.0,0.0,0.15648592999313662,358.82127659574473,-23400.0,30055.5,12577.335037621231,-14.6,158189356.6485747,14.6,53455.5,45582.44893617021,400.0,69893.0,11726.617607165175,33729.1,137513560.50467628,400.0,69493.0,56,38,0.5957446808510638,0.40425531914893614,0.4907473444540763,0.4907473444540763,0.24342255776710112,0.24342255776710112,4,1.1940349759274993,2.4742636646842255,18.433333333333334,3769.96383363472,5.099457504520796,25,18.566666666666666
6228,6034,-1,1993-12-01,464520,60,7742,F,1,77,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,1993-11-30,1993-03-19,256,68,22,0,37,0,0,9,0.3235294117647059,0.0,0.5441176470588235,0.0,0.0,0.1323529411764706,0.46782275648784905,0.0,0.49804983005517944,0.0,0.0,0.33887407711185036,0.22212467076382794,0.0,0.2517559262510975,0.0,0.0,0.11654960491659354,1284.8573529411765,-41000.0,47757.0,18515.433732174413,-30.0,342821286.2905421,30.0,88757.0,51760.01617647063,200.0,125943.1,27848.686707573845,121570.3,775549351.3366002,200.0,125743.1,37,31,0.5441176470588235,0.45588235294117646,0.49804983005517944,0.4980498300551794,0.2517559262510975,0.2517559262510974,1,0.26171165934728324,0.2711252475673814,8.533333333333333,14735.51953125,7.96875,52,8.566666666666666
6229,6040,1,1994-10-02,11736,24,489,M,1,1,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1994-10-01,1993-04-22,527,133,19,0,59,38,0,17,0.14285714285714285,0.0,0.44360902255639095,0.2857142857142857,0.0,0.12781954887218044,0.3499271061118826,0.0,0.49680988080245986,0.4517539514526256,0.0,0.33388877159660924,0.12337662337662338,0.0,0.24868990658464343,0.2056277056277056,0.0,0.11232627022100707,202.89172932330854,-22500.0,33098.0,10292.575569812927,-2200.0,105937111.86030988,14.6,55598.0,42224.43909774438,1100.0,70826.8,11703.039771046757,26984.4,136961139.88270223,1100.0,69726.8,97,36,0.7293233082706767,0.2706766917293233,0.4443093745171175,0.4443093745171175,0.1989063568010937,0.1989063568010937,1,2.2992842535787323,6.035003408316292,17.566666666666666,3969.2675521821634,7.571157495256167,56,17.6
6232,6051,-1,1994-07-08,276660,36,7685,M,1,56,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158,1994-07-07,1993-08-28,313,58,20,0,28,0,0,10,0.3448275862068966,0.0,0.4827586206896552,0.0,0.0,0.1724137931034483,0.4753120259341456,0.0,0.4997026464203254,0.0,0.0,0.3777396948311491,0.22988505747126442,0.0,0.2540834845735027,0.0,0.0,0.14519056261343014,341.09310344827594,-9800.0,11600.0,4661.409938004492,4987.0,21728742.610127047,9.5,21400.0,19256.894827586213,500.0,32720.4,6029.338312664939,19783.2,36352920.48856928,500.0,32220.4,28,30,0.4827586206896552,0.5172413793103449,0.4997026464203254,0.49970264642032547,0.2540834845735027,0.25408348457350266,1,0.07150726523530687,0.11826935588809369,10.433333333333334,3088.2172523961663,5.559105431309904,45,10.466666666666667
6244,6118,-1,1995-01-08,270648,36,7518,M,1,1,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1995-01-01,1994-03-07,300,72,16,0,36,0,0,20,0.2222222222222222,0.0,0.5,0.0,0.0,0.2777777777777778,0.41573970964154905,0.0,0.5,0.0,0.0,0.44790320823880836,0.17527386541471052,0.0,0.2535211267605634,0.0,0.0,0.20344287949921747,708.286111111111,-52700.0,47433.0,20562.96641988107,-25800.0,422835587.98515654,30.0,100133.0,60819.976388888885,200.0,134501.4,29717.3445728698,50996.5,883120568.4626741,200.0,134301.4,36,36,0.5,0.5,0.5,0.5,0.2535211267605634,0.2535211267605634,7,0.1884237090242677,0.4969606278265496,10.0,13430.14,7.2,57,10.233333333333333
6253,6148,1,1994-11-04,59760,24,2490,M,2,74,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1994-10-31,1993-12-27,308,54,12,0,27,5,0,10,0.2222222222222222,0.0,0.5,0.09259259259259259,0.0,0.18518518518518517,0.4157397096415491,0.0,0.5,0.28986066374997266,0.0,0.3884477215445007,0.17610062893081765,0.0,0.25471698113207547,0.08560447239692519,0.0,0.15373864430468212,761.7259259259262,-21440.0,34557.0,12619.737173177176,186.0,159257766.32006988,14.6,55997.0,40204.4648148148,300.0,69643.1,12827.19391417147,41147.7,164536903.71175748,300.0,69343.1,32,22,0.5925925925925926,0.4074074074074074,0.49135182079339257,0.4913518207933925,0.2459818308874912,0.2459818308874912,4,0.6885491967871485,1.1653798527443107,10.266666666666667,6754.198051948052,5.259740259740259,35,10.4
6272,6226,1,1994-12-20,398640,60,6644,F,1,74,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1994-12-18,1993-07-26,510,86,1,17,52,0,0,16,0.011627906976744186,0.19767441860465115,0.6046511627906976,0.0,0.0,0.18604651162790697,0.10720400531735916,0.3982452044079932,0.48892548934020097,0.0,0.0,0.3891441983879422,0.011627906976744188,0.16046511627906979,0.24186046511627915,0.0,0.0,0.15321477428180572,689.7302325581394,-48100.0,59793.0,24531.73712401271,-30800.0,601806126.3216635,30.0,107893.0,63383.57558139535,400.0,121689.5,21947.881092045616,59316.9,481709484.4305731,400.0,121289.5,52,34,0.6046511627906976,0.3953488372093023,0.48892548934020097,0.4889254893402008,0.24186046511627915,0.24186046511627896,2,0.14879816375677304,0.3052616395745535,17.0,7134.676470588235,5.0588235294117645,34,17.066666666666666
6279,6273,1,1994-06-07,87360,24,3640,M,1,38,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,1994-05-31,1993-07-21,314,30,6,0,14,0,0,10,0.2,0.0,0.4666666666666667,0.0,0.0,0.3333333333333333,0.4000000000000001,0.0,0.49888765156985887,0.0,0.0,0.4714045207910316,0.1655172413793104,0.0,0.2574712643678162,0.0,0.0,0.22988505747126428,968.6000000000003,-22800.0,49341.0,14770.064504820271,-14.6,218154805.47655174,14.6,72141.0,36783.95,200.0,69174.6,13552.449489852383,29057.9,183668887.175,200.0,68974.6,14,16,0.4666666666666667,0.5333333333333333,0.49888765156985887,0.49888765156985887,0.2574712643678162,0.2574712643678162,7,0.3326224816849817,0.7918337912087913,10.466666666666667,6589.929936305733,2.8662420382165603,31,10.7
6283,6289,1,1996-08-11,85632,48,1784,F,1,64,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,1996-08-10,1995-04-05,493,85,23,0,47,0,0,15,0.27058823529411763,0.0,0.5529411764705883,0.0,0.0,0.17647058823529413,0.4442637079646872,0.0,0.49718933197918685,0.0,0.0,0.38122004108281526,0.1997198879551821,0.0,0.25014005602240896,0.0,0.0,0.14705882352941174,1175.7517647058824,-60800.0,49917.0,23579.224813728208,-17300.0,555979842.8163362,14.6,110717.0,65066.73529411768,800.0,156504.1,26945.91038067746,99938.7,726082086.2435015,800.0,155704.1,47,38,0.5529411764705883,0.4470588235294118,0.49718933197918685,0.49718933197918685,0.25014005602240896,0.25014005602240896,1,1.1670718890134528,1.827635696935725,16.433333333333334,9474.894523326573,5.172413793103448,47,16.466666666666665
6294,6353,1,1995-02-12,79920,60,1332,M,1,26,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,1995-02-10,1993-11-26,441,95,15,0,46,20,0,14,0.15789473684210525,0.0,0.4842105263157895,0.21052631578947367,0.0,0.14736842105263157,0.3646422752776584,0.0,0.499750630335546,0.40768245749551757,0.0,0.3544728050627945,0.13437849944008962,0.0,0.252407614781635,0.16797312430011194,0.0,0.12698768197088472,329.1747368421056,-24300.0,36634.5,12738.08280026379,-5984.0,162258753.42637628,14.6,60934.5,43846.97789473684,700.0,74199.5,11483.013284673823,31271.6,131859594.09599553,700.0,73499.5,66,29,0.6947368421052632,0.30526315789473685,0.4605187969311023,0.4605187969311023,0.2143337066069429,0.21433370660694287,2,0.39128628628628626,0.9284221721721722,14.7,4999.965986394558,6.462585034013606,41,14.766666666666667
6296,6358,1,1996-08-06,270384,48,5633,M,1,3,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,1996-08-05,1995-05-27,436,87,3,15,45,10,0,14,0.034482758620689655,0.1724137931034483,0.5172413793103449,0.11494252873563218,0.0,0.16091954022988506,0.18246560765962697,0.3777396948311491,0.4997026464203254,0.3189525730002669,0.0,0.367456720991857,0.03368083400160386,0.1443464314354451,0.2526062550120288,0.10291365944934516,0.0,0.13659449345094893,664.7712643678162,-30800.0,50696.0,18371.692077442152,33797.0,337519069.7883507,14.6,81496.0,47654.244827586146,700.0,91294.4,18202.539793038584,57835.1,331332454.9171532,700.0,90594.4,55,32,0.632183908045977,0.367816091954023,0.48221096467593183,0.48221096467593183,0.23523122159850313,0.23523122159850313,1,0.21389986093851707,0.33764719805905674,14.533333333333333,6233.559633027523,5.986238532110092,34,14.566666666666666
6297,6363,1,1994-10-25,17508,12,1459,M,1,12,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868,1994-10-21,1993-08-01,446,72,17,0,41,0,0,14,0.2361111111111111,0.0,0.5694444444444444,0.0,0.0,0.19444444444444445,0.42469124587279594,0.0,0.495153985277108,0.0,0.0,0.39577241246597245,0.18290297339593115,0.0,0.24863067292644758,0.0,0.0,0.15884194053208137,667.0430555555557,-13300.0,17580.0,7200.266425798861,-720.0,51843836.602486305,14.6,30880.0,39290.618055555555,900.0,54432.3,9324.209981583173,48027.0,86940891.78065531,900.0,53532.3,41,31,0.5694444444444444,0.4305555555555556,0.495153985277108,0.495153985277108,0.24863067292644758,0.24863067292644758,4,2.7431459904043867,3.1089958875942427,14.866666666666667,3600.8273542600896,4.84304932735426,48,15.0
6302,6397,1,1996-09-16,181020,60,3017,F,2,48,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,1996-09-06,1995-03-15,541,93,2,18,56,0,0,17,0.021505376344086023,0.1935483870967742,0.6021505376344086,0.0,0.0,0.1827956989247312,0.1450616942283015,0.39507899077148034,0.4894540506125179,0.0,0.0,0.3864989409808909,0.02127162225338942,0.1577840112201964,0.24216923796166423,0.0,0.0,0.1510051425899952,457.2688172043014,-19900.0,27150.0,10749.054975033836,18100.0,115542182.85629968,14.6,47050.0,34005.90645161289,500.0,60475.3,9801.680644529757,45526.0,96072943.45734924,500.0,59975.3,56,37,0.6021505376344086,0.3978494623655914,0.4894540506125179,0.4894540506125179,0.24216923796166423,0.24216923796166423,10,0.2514970721467241,0.3340807645564026,18.033333333333335,3325.8022181146025,5.157116451016635,30,18.366666666666667
6303,6400,-1,1996-02-12,72408,24,3017,F,1,31,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,1996-02-06,1995-10-09,120,13,5,0,4,0,0,4,0.38461538461538464,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.48650425541051995,0.0,0.46153846153846156,0.0,0.0,0.46153846153846156,0.2564102564102565,0.0,0.23076923076923075,0.0,0.0,0.23076923076923075,2797.223076923077,-32700.0,49634.0,20971.946825150095,-14000.0,439822553.6369231,96.5,82334.0,45099.26153846154,700.0,83619.5,19929.621714110985,36363.9,397189821.66756403,700.0,82919.5,4,9,0.3076923076923077,0.6923076923076923,0.46153846153846156,0.46153846153846156,0.23076923076923075,0.23076923076923075,6,0.5022083195227047,1.1548378632195337,4.0,20729.875,3.25,37,4.2
6306,6425,1,1994-12-20,36684,12,3057,F,1,70,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,1994-12-19,1993-03-29,630,125,30,0,75,0,0,20,0.24,0.0,0.6,0.0,0.0,0.16,0.4270831300812525,0.0,0.48989794855663565,0.0,0.0,0.36660605559646725,0.18387096774193554,0.0,0.24193548387096767,0.0,0.0,0.135483870967742,280.7456000000001,-24480.0,18552.0,7018.160422794659,-5700.0,49254575.7200813,8.3,43032.0,30229.79760000001,700.0,50774.2,7937.353315967116,35093.0,63001577.66249419,700.0,50074.2,75,50,0.6,0.4,0.48989794855663565,0.48989794855663565,0.24193548387096767,0.24193548387096767,1,0.9566295932831752,1.384096608875804,21.0,2384.485714285714,5.9523809523809526,16,21.033333333333335
6309,6434,1,1996-11-11,110136,24,4589,F,1,1,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1996-11-08,1995-05-08,550,63,17,0,28,6,0,12,0.2698412698412698,0.0,0.4444444444444444,0.09523809523809523,0.0,0.19047619047619047,0.4438771890193513,0.0,0.49690399499995336,0.2935435239509036,0.0,0.39267672624930106,0.20020481310803906,0.0,0.2508960573476704,0.08755760368663594,0.0,0.15668202764976968,646.771428571429,-60700.0,45640.0,18815.813955214242,-4891.0,354034854.7972351,14.6,106340.0,50815.80476190475,400.0,140542.8,29147.98491700158,40746.5,849605024.7217511,400.0,140142.8,34,29,0.5396825396825397,0.4603174603174603,0.4984228085113518,0.49842280851135184,0.25243215565796207,0.2524321556579621,3,0.3699653156097915,1.276084114186097,18.333333333333332,7644.152727272727,3.4363636363636365,38,18.433333333333334
6315,6472,1,1995-02-06,43164,12,3597,F,1,61,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,1995-02-03,1994-02-08,360,69,2,12,43,0,0,12,0.028985507246376812,0.17391304347826086,0.6231884057971014,0.0,0.0,0.17391304347826086,0.1677657522143511,0.37903469074266727,0.4845870578927678,0.0,0.0,0.37903469074266727,0.02855924978687127,0.14578005115089515,0.23827791986359764,0.0,0.0,0.14578005115089515,454.3492753623184,-43700.0,57680.0,21714.197967456435,900.0,471506393.3698892,14.6,101380.0,68377.06376811591,800.0,120071.4,22291.654033186624,31349.9,496917839.53528553,800.0,119271.4,43,26,0.6231884057971014,0.37681159420289856,0.4845870578927678,0.4845870578927678,0.23827791986359764,0.23827791986359764,3,0.7262973774441664,2.7817486794551014,12.0,9939.283333333333,5.75,19,12.1
6316,6473,-1,1994-05-26,76908,12,6409,F,1,4,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,1994-05-21,1993-01-26,480,102,26,0,60,0,0,16,0.2549019607843137,0.0,0.5882352941176471,0.0,0.0,0.1568627450980392,0.43580609354691896,0.0,0.4921529567847504,0.0,0.0,0.36367131354885107,0.19180741603572118,0.0,0.24461269656377407,0.0,0.0,0.13356629780625115,145.96568627450958,-52200.0,47434.0,19010.291202198227,7000.0,361391171.59237534,14.6,99634.0,52890.40392156865,1100.0,126002.8,23250.780434566495,14888.6,540598790.8164201,1100.0,124902.8,60,42,0.5882352941176471,0.4117647058823529,0.4921529567847504,0.4921529567847504,0.24461269656377407,0.24461269656377407,5,0.1935897435897436,1.6383575180735424,16.0,7806.425,6.375,48,16.166666666666668
6336,6555,1,1994-03-31,212400,36,5900,F,1,38,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,1994-03-30,1993-03-05,390,71,19,0,40,0,0,12,0.2676056338028169,0.0,0.5633802816901409,0.0,0.0,0.16901408450704225,0.4427108069155412,0.0,0.4959666721594087,0.0,0.0,0.3747643576239458,0.19879275653923545,0.0,0.2494969818913481,0.0,0.0,0.14245472837022138,904.523943661972,-42900.0,48828.0,18249.048697769467,-33500.0,333027778.3735614,30.0,91728.0,51034.36197183098,300.0,133215.2,27309.501085647138,64221.1,745808849.5469617,300.0,132915.2,40,31,0.5633802816901409,0.43661971830985913,0.4959666721594087,0.4959666721594087,0.2494969818913481,0.2494969818913481,1,0.30235922787193975,0.6271902071563089,13.0,10224.246153846154,5.461538461538462,27,13.033333333333333
6342,6609,-1,1995-11-12,60156,36,1671,M,1,16,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,1995-11-10,1995-03-27,228,56,19,0,22,8,0,7,0.3392857142857143,0.0,0.39285714285714285,0.14285714285714285,0.0,0.125,0.47346691369867333,0.0,0.4883855118277623,0.34992710611188266,0.0,0.33071891388307384,0.2282467532467533,0.0,0.24285714285714288,0.12467532467532465,0.0,0.11136363636363636,1191.301785714286,-53600.0,49767.0,23126.587797593813,27396.0,534839063.15981495,14.6,103367.0,72667.63571428569,400.0,159712.8,34206.987415175485,159712.8,1170117988.021974,400.0,159312.8,30,26,0.5357142857142857,0.4642857142857143,0.49872285870603367,0.49872285870603367,0.25324675324675333,0.25324675324675333,2,2.654977059644923,2.654977059644923,7.6,20962.21052631579,7.36842105263158,19,7.666666666666667
6354,6688,1,1996-10-23,22968,36,638,F,1,16,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,1996-10-12,1996-06-25,109,11,7,0,1,0,0,3,0.6363636363636364,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.48104569292083466,0.0,0.28747978728803447,0.0,0.0,0.4453617714151233,0.2545454545454546,0.0,0.0909090909090909,0.0,0.0,0.21818181818181817,3530.090909090909,-3600.0,8200.0,4586.05344592811,8155.0,21031886.208909094,16.3,11800.0,23324.936363636363,1000.0,38831.0,11195.573958245528,38831.0,125340876.25454548,1000.0,37831.0,1,10,0.09090909090909091,0.9090909090909091,0.28747978728803447,0.28747978728803447,0.0909090909090909,0.0909090909090909,11,1.6906565656565657,1.6906565656565657,3.6333333333333333,10412.201834862386,3.0275229357798166,46,4.0
6356,6701,1,1993-12-08,95400,36,2650,M,1,5,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,1993-11-30,1993-03-15,260,47,13,0,25,0,0,9,0.2765957446808511,0.0,0.5319148936170213,0.0,0.0,0.19148936170212766,0.4473148093963539,0.0,0.49898039998121596,0.0,0.0,0.3934732342320624,0.20444033302497672,0.0,0.2543940795559668,0.0,0.0,0.15818686401480117,588.6595744680851,-33500.0,35760.0,16204.181715138946,-30.0,262575505.0572433,23.6,69260.0,41562.32340425532,200.0,92354.8,23576.743344256898,27667.0,555862826.7209623,200.0,92154.8,25,22,0.5319148936170213,0.46808510638297873,0.49898039998121596,0.49898039998121596,0.2543940795559668,0.2543940795559668,8,0.2900104821802935,0.9680796645702306,8.666666666666666,10633.246153846156,5.423076923076923,22,8.933333333333334
6358,6715,-1,1995-01-14,137880,60,2298,M,1,72,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,1995-01-10,1993-09-15,482,89,7,16,51,0,0,15,0.07865168539325842,0.1797752808988764,0.5730337078651685,0.0,0.0,0.16853932584269662,0.2691943494541784,0.38400016832887784,0.49463731916977843,0.0,0.0,0.37434452244848726,0.07328907048008171,0.1491317671092952,0.24744637385086832,0.0,0.0,0.14172625127681315,224.34719101123588,-20848.0,20684.0,8580.77908274293,-5100.0,73629769.6668386,30.0,41532.0,24523.07303370786,200.0,52658.4,11727.066048624863,19966.8,137524078.10881,200.0,52458.4,51,38,0.5730337078651685,0.42696629213483145,0.49463731916977843,0.4946373191697785,0.24744637385086832,0.24744637385086832,4,0.14481288076588336,0.3819147084421236,16.066666666666666,3265.045643153527,5.539419087136929,31,16.2
6362,6738,1,1995-10-31,37908,12,3159,F,1,62,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,1995-10-21,1994-07-28,450,76,2,15,45,0,0,14,0.02631578947368421,0.19736842105263158,0.5921052631578947,0.0,0.0,0.18421052631578946,0.16007269816574266,0.39801272269089927,0.4914434051837658,0.0,0.0,0.3876557858593746,0.02596491228070175,0.16052631578947363,0.24473684210526325,0.0,0.0,0.15228070175438593,606.7592105263159,-22479.0,28431.0,11087.586234682194,-12300.0,122934568.51151404,14.1,50910.0,42164.027631578945,800.0,69530.4,12938.940496291016,46113.5,167416181.1665596,800.0,68730.4,45,31,0.5921052631578947,0.40789473684210525,0.4914434051837658,0.4914434051837657,0.24473684210526325,0.24473684210526317,10,1.2164582673841933,1.834188034188034,15.0,4582.026666666667,5.066666666666666,19,15.333333333333334
